;89182001100015;891820011;62.02A;;;75111
MILLENIALS;87851199700016;878511997;62.02A;;;75115
TSIL CONSEIL;89294387900015;892943879;62.02A;;;75115
;89769712400013;897697124;62.02A;;;75119
;52397890600015;523978906;62.02A;;;75120
DUCK CHAIN LABS;82764258800012;827642588;62.02A;;;75120
AMAZED;85268234300029;852682343;62.02A;;;75120
MT CONSULTING;85017683500013;850176835;62.02A;;;77316
OPTAS EXPERTISE;50106847200023;501068472;62.02A;;;78653
JADEL IT;80456009200012;804560092;62.02A;;;78335
JADEL IT;80456009200020;804560092;62.02A;;;78227
;81470069600010;814700696;62.02A;;;78003
AZAPP CONSULTING;84455887400013;844558874;62.02A;;;78499
4C CONSULTING;85029929800016;850299298;62.02A;;;78189
THINKNAW;89805586800019;898055868;62.02A;;;78498
K-PROD;89170485000017;891704850;62.02A;;;82121
;42413497100011;424134971;62.02A;;NN;91434
HAVALINA;84998827400015;849988274;62.02A;;;91377
YDEALE CONSULTING;88817142800012;888171428;62.02A;;;91377
HOST DEVELOPPEMENT;33978871300024;339788713;62.02A;;;92051
CNAP INFORMATIQUE;42157205800061;421572058;62.02A;;;92014
;45057840600032;450578406;62.02A;;;92040
;80260585700019;802605857;62.02A;;;92035
;84302060300018;843020603;62.02A;;;92024
RED CONSEIL;84865827400016;848658274;62.02A;;;92073
;84883875100016;848838751;62.02A;;;92049
DIGITYM;87982396100013;879823961;62.02A;;;92040
BHR PARTNER;89901191000010;899011910;62.02A;;;92050
SARL SELEC EXPRESS;40969171400011;409691714;62.02A;;NN;93006
KTL TECHNOLOGIES;83888447600014;838884476;62.02A;;;93070
H.N INSTITUT;34940971400046;349409714;62.02A;;;94018
;41859787800010;418597878;62.02A;;NN;94076
COCHET INFORMATIQUE;82487218800035;824872188;62.02A;;;94059
;82807267800018;828072678;62.02A;;;94076
;83873065300014;838730653;62.02A;;;94017
;85252621900021;852526219;62.02A;;;94034
;88150522600012;881505226;62.02A;;;94002
WEYX EUROPE;88247076800020;882470768;62.02A;;;95487
NES CONSULTING;89047120400010;890471204;62.02A;;;95219
;43186266300017;431862663;62.02A;;NN;97113
;47933519200023;479335192;62.02A;;;06085
;78251439200052;782514392;62.02A;;;06030
ETA CONSULTING;82806562300013;828065623;62.02A;;;10148
BUREAU D ETUDES EN AUTOMATISMES;39360137200013;393601372;62.02A;;NN;13071
SULLY GROUP;39909133900206;399091339;62.02A;;;13001
;52868908600015;528689086;62.02A;;;13001
;79352450500013;793524505;62.02A;;;13212
;44768681700027;447686817;62.02A;;;17300
CYBER NETIX;48479903600021;484799036;62.02A;;;27375
;50254466100015;502544661;62.02A;2018;01;31555
KORA HIGH FIDELITY;81349279000015;813492790;62.02A;;;31433
SULLY GROUP;39909133900222;399091339;62.02A;;;33318
;51338660700016;513386607;62.02A;;;34172
;81395834500031;813958345;62.02A;;;34226
;53740161400020;537401614;62.02A;;;35264
;89453141700018;894531417;62.02A;;;35238
;83811072400013;838110724;62.02A;;;37261
SULLY GROUP;39909133900214;399091339;62.02A;;;38185
;48235964300038;482359643;62.02A;;;38507
EC  CONSULTING.PAIE;49822952500015;498229525;62.02A;;;38544
;82375806500028;823758065;62.02A;;;38544
;38192104800017;381921048;62.02A;;NN;44158
EURL ORCHIS CONSEIL;79027216500024;790272165;62.02A;;;44084
;53043530400023;530435304;62.02A;;;45269
;50155910800011;501559108;62.02A;;;51454
;51473096900029;514730969;62.02A;;;51454
;50209342000011;502093420;62.02A;;NN;52212
UMANIS LUXEMBOURG;75369550100027;753695501;62.02A;;;57616
LBU-TECH;89800765300014;898007653;62.02A;;;57387
POM DATABASE CONSULTING;83488319100019;834883191;62.02A;;;59220
M&IT CONSULTING;83503396000021;835033960;62.02A;;;59350
YADAGE;88794418900018;887944189;62.02A;;;59038
;90122174700016;901221747;62.02A;;;59071
FAHPO;84887538100016;848875381;62.02A;;;60684
FAHPO;84887538100024;848875381;62.02A;;;60175
;50839089500037;508390895;62.02A;;;62401
;80502671300026;805026713;62.02A;;;62215
;79402658300011;794026583;62.02A;;;66136
CONNELINK;79895889800040;798958898;62.02A;;;69383
COGIDIR;84501515500037;845015155;62.02A;;;69381
;85276100600026;852761006;62.02A;;;69386
INFORMATIQUE CONCEPT;51529292800014;515292928;62.02A;;;74123
KESSAOUT;83288663400019;832886634;62.02A;;;74012
CAMELP;84070978600031;840709786;62.02A;;;75104
EYEPAK;81291668200030;812916682;62.02A;;;75108
HITECH TEAM;83898191800025;838981918;62.02A;;;75108
WANATRACK;89277862200027;892778622;62.02A;;;75108
T&S CONSULTING;85292133700014;852921337;62.02A;;;75111
PALMARIUS;89977667800018;899776678;62.02A;;;75112
;50456241400046;504562414;62.02A;;;75113
THT CONSEIL;84952621500017;849526215;62.02A;;;75113
;89834422100012;898344221;62.02A;;;75113
HIVANE;50208268800016;502082688;62.02A;;;75114
;38070034400027;380700344;62.02A;;NN;75115
BLUEWINGS;52385235800051;523852358;62.02A;;;75115
ODF CONSULTING;53025692400024;530256924;62.02A;;;75116
AV CONCEPT;49021585200024;490215852;62.02A;;;75117
;51240070600010;512400706;62.02A;;;75117
;89427212900012;894272129;62.02A;;;75117
GRAVINCHI;90142294900015;901422949;62.02A;;;75117
EASY MICRO;52495289200031;524952892;62.02A;;;75118
ZURIX;88316231500021;883162315;62.02A;;;75118
SAYARA CONSULTING EUROPE;88402734300018;884027343;62.02A;;;75118
HELIA CONSULTING;51748561100027;517485611;62.02A;;;77058
RCO CONSULTING;83511731800013;835117318;62.02A;;;77169
;42469562500055;424695625;62.02A;;;78126
AV CONCEPT;49021585200032;490215852;62.02A;;;78672
;81860113000029;818601130;62.02A;;;78640
;88822341900019;888223419;62.02A;;;78146
GLOBAL MASTER TECHNOLOGIES;47860490300052;478604903;62.02A;;;91226
;52012636800015;520126368;62.02A;;;91687
;42406104200018;424061042;62.02A;;NN;92026
;48484832000020;484848320;62.02A;;;92040
;49161466500025;491614665;62.02A;;;92050
TACTIL CONSEILS;52749900800052;527499008;62.02A;;;92002
IS LINK;80909952600018;809099526;62.02A;;;92026
;82014281800013;820142818;62.02A;;;92020
EVOLTI TECHNOLOGY;83384158800019;833841588;62.02A;;;92002
VN SOLUTIONS;85234763200014;852347632;62.02A;;;92026
DATA SERVICES;85356700600012;853567006;62.02A;;;92063
;88938377400011;889383774;62.02A;;;92077
;89966755400013;899667554;62.02A;;;92012
PC21 SERVICES;81428241400014;814282414;62.02A;;;93049
KAMOGUI;81932606700025;819326067;62.02A;;;93064
SABNESYAS CONSULTING;83035643200013;830356432;62.02A;;;93008
;52046339900011;520463399;62.02A;;;94046
ANDKUS CONSEIL;53986377900010;539863779;62.02A;;;94018
ASMIND;84013276500016;840132765;62.02A;;;94076
ALSTEGAB;89282144800016;892821448;62.02A;;;94071
;89286509800016;892865098;62.02A;;;94015
;75126594300025;751265943;62.02A;;;95268
;80154023800012;801540238;62.02A;;;95042
HEYZEL CONSULTING;89367074500015;893670745;62.02A;;;95313
CONNELINK;79895889800032;798958898;62.02A;;;97209
TIC.OI;82350068100023;823500681;62.02A;;;97422
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300615;315000943;62.02A;;;06029
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300706;315000943;62.02A;;;06152
;53198710500032;531987105;62.02A;;;06150
REACTIVENTE;50468290700010;504682907;62.02A;;NN;08158
;89987809400015;899878094;62.02A;;;10147
;38810677500025;388106775;62.02A;;;13209
;48218064300058;482180643;62.02A;;;13001
HAY TECH CONSULTING;85254317200013;852543172;62.02A;;;13209
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300847;315000943;62.02A;;;14566
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300631;315000943;62.02A;;;18033
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300599;315000943;62.02A;;;22113
AIRE INFORMATIQUE;80293560100012;802935601;62.02A;;;22186
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300722;315000943;62.02A;;;31555
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300789;315000943;62.02A;;;31555
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300854;315000943;62.02A;;;31555
;32451637600062;324516376;62.02A;;;31273
;53056128100011;530561281;62.02A;;;32344
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300813;315000943;62.02A;;;33281
CAD CONCEPT;45148861300014;451488613;62.02A;;NN;33249
CYDIEX;50866832400017;508668324;62.02A;;;33063
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300466;315000943;62.02A;;;34057
ARO IT;84790310100024;847903101;62.02A;;;34172
SOLAR PACE;84536686300015;845366863;62.02A;;;35334
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300649;315000943;62.02A;;;38185
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300714;315000943;62.02A;;;44109
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300797;315000943;62.02A;;;44109
TS SVA;39134251600039;391342516;62.02A;;;44114
ALNI BUSINESS INTELLIGENCE CONSULTING;89261671500017;892616715;62.02A;;;44162
INEXLOG;83519929000015;835199290;62.02A;;;45234
SYLLES INFORMATIQUE;51506713000036;515067130;62.02A;;;49261
JFB CONSULTING;81989192000020;819891920;62.02A;;;49007
;48819855700040;488198557;62.02A;;;56008
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300698;315000943;62.02A;;;59009
PULSWAN;83142370200016;831423702;62.02A;;;60670
;52078243400028;520782434;62.02A;;;63284
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300839;315000943;62.02A;;;67482
ACTI WEB MOBILE;79804916900013;798049169;62.02A;;;67309
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300680;315000943;62.02A;;;69383
ACCURATE INTEGRATION SOLUTIONS;81069933000017;810699330;62.02A;;;69271
BCOMING.DIGITAL;87797657100019;877976571;62.02A;;;69385
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300508;315000943;62.02A;;;72181
K-DOM;50888200800016;508882008;62.02A;;NN;72154
LOGSI CONSEIL;84383344300016;843833443;62.02A;;;72181
;85296806400018;852968064;62.02A;;;72181
OPEN YAMA;84894515000011;848945150;62.02A;;;73051
MASSARI;38751128000019;387511280;62.02A;;NN;75102
;52996344900028;529963449;62.02A;;;75104
GOODUP;81482101300012;814821013;62.02A;;;75104
SURF'IT CONSULTING;88033197000017;880331970;62.02A;;;75106
IT WEB CONSULTING;53932585200017;539325852;62.02A;;NN;75108
;42359185800018;423591858;62.02A;;NN;75110
;81313801300012;813138013;62.02A;;;75111
FUJACO;84479908000016;844799080;62.02A;;;75112
PROGRAMMADS FRANCE SAS;90104693800014;901046938;62.02A;;;75114
TS SVA;39134251600047;391342516;62.02A;;NN;75115
LOGICWORKS;51320568200018;513205682;62.02A;;;75115
;52869984600010;528699846;62.02A;;;75115
NEW VOICE;44890499500041;448904995;62.02A;;;75116
MC DIGITAL;84357309800012;843573098;62.02A;;;75119
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300755;315000943;62.02A;;;76451
INFOGENIE;39915473100018;399154731;62.02A;;;76540
S.E.R. INFORMATIQUE;41049786100055;410497861;62.02A;2018;02;77508
QI-TEC;89921509900016;899215099;62.02A;;;77237
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300821;315000943;62.02A;;;78640
CONSEIL ORGANISATION GESTION INFORMATIQU;40019089800017;400190898;62.02A;;;78551
;51399803900012;513998039;62.02A;;;78123
;79085958100049;790859581;62.02A;;;78551
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300730;315000943;62.02A;;;79191
;81442660700010;814426607;62.02A;;;80021
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300664;315000943;62.02A;;;83129
SHWETT;89136008300010;891360083;62.02A;;;85047
PADI INGENIERIE;84784575700016;847845757;62.02A;;;91434
LINK 7;43948528500019;439485285;62.02A;;NN;92062
;52863564200028;528635642;62.02A;;;92040
;53135255700049;531352557;62.02A;;;92044
;79820943300019;798209433;62.02A;;;92026
SBEHAGUE PRO;79904516600029;799045166;62.02A;;;92023
LNO CONSULTING;81999842800018;819998428;62.02A;;;92049
A2V CONSULTING;83355930500028;833559305;62.02A;;;92063
DATA-CONVERGENCE;84029745100014;840297451;62.02A;;;92063
HNK CONSULTING;85270809800011;852708098;62.02A;;;92012
DATACOMB;88430419700012;884304197;62.02A;;;92062
PX DIGITAL;89781450500011;897814505;62.02A;;;92035
BONISAMO INGENIERIE INFORMATIQUE;50148012300022;501480123;62.02A;;;93066
ACDC;82460591900029;824605919;62.02A;;;93032
LAURIA IT;88238345800016;882383458;62.02A;;;93033
;89031739900016;890317399;62.02A;;;93050
SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE;31500094300805;315000943;62.02A;;;94041
;40942948700039;409429487;62.02A;;NN;94068
CELENE;43493342000029;434933420;62.02A;;NN;94046
;82781000300018;827810003;62.02A;;;94028
NOON CONSULTING;84212384600011;842123846;62.02A;;;94028
;85281435900026;852814359;62.02A;;;94004
GRUMPY MAN;88262681500014;882626815;62.02A;;;94067
GASMI CONSULTING;89933597000013;899335970;62.02A;;;94052
;47928841700047;479288417;62.02A;;;95203
GEEK'IT;83429405000010;834294050;62.02A;;;95205
;89834319900011;898343199;62.02A;;;95607
;89977634800018;899776348;62.02A;;;95476
YANAWARE;48166819200018;481668192;62.02A;;;97302
;33890760300074;338907603;62.02A;;;97411
MAJ EXPERTISE;82896190400020;828961904;62.02A;;;97414
JSTARLAB;53528856700014;535288567;62.02A;;NN;02691
;43255897100011;432558971;62.02A;;NN;06088
ALTERNATIVES MICRO;50837130900016;508371309;62.02A;;NN;13208
;79149298600017;791492986;62.02A;;;13208
MINOS;39213256900014;392132569;62.02A;;NN;17142
ACADIR;81795337500034;817953375;62.02A;;;21166
ENGINEOR;84789996000011;847899960;62.02A;;;21231
ACADIR;81795337500042;817953375;62.02A;;;25147
MAVREK I.T.;53113080500017;531130805;62.02A;;;28012
;49356249000026;493562490;62.02A;;;30155
;32827401400039;328274014;62.02A;;NN;31149
DEMAND DRIVEN TECHNOLOGIES EUROPE;88137801200010;881378012;62.02A;;;33281
;52878213900018;528782139;62.02A;;;34020
;84339173100018;843391731;62.02A;;;34327
SERENITY PAIE;84103703900010;841037039;62.02A;;;37261
;53429103400039;534291034;62.02A;;;38537
;88082913000017;880829130;62.02A;;;41194
ORDONNEE;87852447900010;878524479;62.02A;;;45234
;47963301800029;479633018;62.02A;;;59398
IT WAYS;51489248800024;514892488;62.02A;;;59009
PROVEED;79528912300031;795289123;62.02A;;;59599
SECOPIA;80896351600014;808963516;62.02A;;;59350
UICODE BERTELOOT LUC;83524384100011;835243841;62.02A;;;59599
BIG DATA CONSEILS;89197266300019;891972663;62.02A;;;60395
ZOEDAN-INFO;88297652500015;882976525;62.02A;;;63457
DIGITAL GRAPHIC STUDIO CREATION;80254897400020;802548974;62.02A;;;67482
OLIVIER PALAZY - AIMP;80931537700014;809315377;62.02A;;;67551
DIGITAL GRAPHIC STUDIO CREATION;80254897400038;802548974;62.02A;;;68224
;39405440700025;394054407;62.02A;;;69387
;80780565000023;807805650;62.02A;;;69043
BULB CLOUD SERVICES;84490892100027;844908921;62.02A;;;74005
E-2LYS;75108114200018;751081142;62.02A;;;75101
CLEMATT;79916592300027;799165923;62.02A;;;75102
ATRACT TECHNOLOGIES;38051443000038;380514430;62.02A;;NN;75109
OXOM;79113160000045;791131600;62.02A;;;75109
AFI;42455155400019;424551554;62.02A;;NN;75110
;44892345800039;448923458;62.02A;;;75110
M.E.G. EDITIQUE ET SYSTEME;48770544400049;487705444;62.02A;;;75112
IT2M;75111152700014;751111527;62.02A;2018;01;75112
;47811602300027;478116023;62.02A;;;75115
NTLK CONSULTING;87834301100010;878343011;62.02A;;;75115
ORAONE;49367456800024;493674568;62.02A;;;77104
AGENT-COMM;50327259300016;503272593;62.02A;;;77006
KIWEE STUDIO;52819416000032;528194160;62.02A;;;77307
;43117652800013;431176528;62.02A;;NN;78455
;49132628600029;491326286;62.02A;;;78029
;51442959600018;514429596;62.02A;;;78646
ADELEAN;52196138300010;521961383;62.02A;;;78646
;53008589300036;530085893;62.02A;;;78517
BSG CONSEIL;84450414200010;844504142;62.02A;;;78322
CLOUDSECIA;84799034800025;847990348;62.02A;;;78440
ADISI;87872296600016;878722966;62.02A;;;78382
EVAIN HR CONSULTING;88289635000015;882896350;62.02A;;;78640
;52438152200027;524381522;62.02A;;;81120
;83322107000018;833221070;62.02A;;;82022
L'ATELIER INFORMATIQUE;79972190700019;799721907;62.02A;;;84150
G.P.S.I CONSULTING;79146443100018;791464431;62.02A;;;91086
;81526023700012;815260237;62.02A;;;91692
HORUS.IO;82475246300029;824752463;62.02A;;;91114
;88891380300019;888913803;62.02A;;;91345
INNOMORPHX;89343674100019;893436741;62.02A;;;91377
TASKORGANIZER;49398205200018;493982052;62.02A;;;92071
BLUCHE EXPERTISE CONSEIL;50196247600021;501962476;62.02A;;;92064
EFFECTIVE CODING;83460487800027;834604878;62.02A;;;92063
DATIXIS;83511519700013;835115197;62.02A;;;92024
;84355331400017;843553314;62.02A;;;92036
EOLVI CONSULTING;88173219200011;881732192;62.02A;;;92023
AMVIN;83774904300027;837749043;62.02A;;;93013
JDA CONSULTING;88277427600019;882774276;62.02A;;;93010
;89224378300016;892243783;62.02A;;;93053
VISUAL3X;49926943900034;499269439;62.02A;;;94081
VIGIWORLD;50445855500019;504458555;62.02A;;;94068
USTARTAPP;81141056200011;811410562;62.02A;;NN;94018
OPEN LOGIX;81461982100014;814619821;62.02A;2018;01;94080
LEVOTECH;82754795100034;827547951;62.02A;;;94059
;84192204000024;841922040;62.02A;;;94022
SEREN CONSULTING;87914644700013;879146447;62.02A;;;94015
HUB INSIGHT;87965571000017;879655710;62.02A;;;94079
;88323026000019;883230260;62.02A;;;94048
LIME IT CONSULTING;50068500300021;500685003;62.02A;;;95306
CODOX;80208065500029;802080655;62.02A;;;95563
DECICONSEIL;83775904200018;837759042;62.02A;;;01361
EVER HOMEMADE;84126086200013;841260862;62.02A;;;02299
VISA INTERNET;49412626100010;494126261;62.02A;;;06027
MOB CONSULTING;88911013600013;889110136;62.02A;;;06157
DSI MANAGEMENT CONSULTING;83097026500013;830970265;62.02A;;;27625
;49442922800021;494429228;62.02A;;;29212
;48304206500019;483042065;62.02A;;;30062
;84086677600015;840866776;62.02A;;;31555
NEWTEK CONSULTING;89231221600013;892312216;62.02A;;;
;80844220600013;808442206;62.02A;;;32312
VINCENT THIBEAUD ENGENEERING CONSULTANT;38344139100042;383441391;62.02A;;NN;33011
;51986908500018;519869085;62.02A;;;33075
ZENTO;81806337200028;818063372;62.02A;;;33063
;82355370600024;823553706;62.02A;;;33075
MYNN SERVICES;87763451900012;877634519;62.02A;;;35228
CONSEIL SYSTEMES ET RESEAUX INFORMATIQUE;79310819200030;793108192;62.02A;;;37122
F.G.C. - FRANCK GUILLAUD CONSEILS;50833020600022;508330206;62.02A;;NN;38383
;81867644700019;818676447;62.02A;;;41010
MINE IN FRANCE;82944929700011;829449297;62.02A;;;41161
JENSON DIGITAL;83395174200018;833951742;62.02A;;;42218
;51826581400039;518265814;62.02A;;;43127
;52204111000019;522041110;62.02A;;;44143
;89243876300013;892438763;62.02A;;;44162
EVIGOW;81982069700020;819820697;62.02A;;;49301
DUCHAUX CONSULTING;83922793100012;839227931;62.02A;;;54197
PH LEPLAT;42300079300012;423000793;62.02A;;NN;59350
;90054441200019;900544412;62.02A;;;59350
ZVER CONSEIL ET EXPERTISE;90125344300013;901253443;62.02A;;;59426
MLD CONSULTING;81054770300019;810547703;62.02A;;;60151
;82793177500015;827931775;62.02A;;;65370
NETII;78934287000019;789342870;62.02A;;;67482
;79272851100025;792728511;62.02A;;;69388
;80274798000026;802747980;62.02A;;;71118
SCT GROUP;50942700100037;509427001;62.02A;;;74305
HOLEE CONSULTING GROUP;85031625800019;850316258;62.02A;;;75103
IT ONE;48015101800052;480151018;62.02A;;;75108
SECLIB;84137511600024;841375116;62.02A;;;75108
;84011489600037;840114896;62.02A;;;75109
;90165929200014;901659292;62.02A;;;75110
DIGIVASTER;88892085700016;888920857;62.02A;;;75111
JRAC IT CONSULTING;84177063900018;841770639;62.02A;;;75112
L.D GESTION;42874434600027;428744346;62.02A;;;75117
ELDS CONSULTING;88051295900011;880512959;62.02A;;;75118
E-T-L CREATION;89744500300014;897445003;62.02A;;;75119
TECH-LA;89059468200019;890594682;62.02A;;;75120
;84171443900012;841714439;62.02A;;;76552
VINCENT THIBEAUD ENGENEERING CONSULTANT;38344139100067;383441391;62.02A;;;77111
;42059372500021;420593725;62.02A;;;78431
;44276085600033;442760856;62.02A;;;78108
;45012941600027;450129416;62.02A;;;78686
;49876824100016;498768241;62.02A;;;78297
KEIZERLEAD;81999452600021;819994526;62.02A;;;78517
FAVOR-IT;82514970100013;825149701;62.02A;;;83069
PETRICHOR;89087648500016;890876485;62.02A;;;92050
;50527175900027;505271759;62.02A;;;91458
;87972086000011;879720860;62.02A;;;91665
;44768014100069;447680141;62.02A;;;92062
ALTIM FRANCE;51871043900051;518710439;62.02A;;;92012
D4IT CONSULTING;82509605000018;825096050;62.02A;;;92064
NIOVE;85309620400013;853096204;62.02A;;;92024
DATA INVESTIGATION CONSULTING;85356688300015;853566883;62.02A;;;92019
AISYA;87881213000010;878812130;62.02A;;;92026
SMARTCUBE;87929110200017;879291102;62.02A;;;92032
INNOVIX;89005379600011;890053796;62.02A;;;92051
BIMS CONSULTING;89827581300019;898275813;62.02A;;;92050
PRODUITS LOGICIELS TESTS ET CONSEILS;79964125300023;799641253;62.02A;;;93070
AGRAR DATA SOLUTION;84985023500011;849850235;62.02A;;;93073
;89224410400014;892244104;62.02A;;;93053
OMNISOFT;43458979200051;434589792;62.02A;;NN;94071
;50027760300022;500277603;62.02A;;;94017
;51437145900017;514371459;62.02A;;;94043
;85323473000010;853234730;62.02A;;;94078
ODELIA CONSULTING;88116742300014;881167423;62.02A;;;94034
SAND STONE CONSULTING;88758583400013;887585834;62.02A;;;94033
AJJ12;89258265100014;892582651;62.02A;;;94046
DAIMLER FINANCIAL SERVICES AG;85349574500012;853495745;62.02A;;;
AMCX;82386890600012;823868906;62.02A;;;95127
NAE-CONSULTING;83248307700026;832483077;62.02A;;;95268
FINEKAP;88036443500011;880364435;62.02A;;;95424
;89322136600014;893221366;62.02A;;;95199
;89333148800013;893331488;62.02A;;;95268
;45346203800036;453462038;62.02A;;;97230
;51490220400023;514902204;62.02A;;;97212
;82031370800019;820313708;62.02A;;;97209
AWITEC DIGITAL SERVICES;87765283400012;877652834;62.02A;;;97207
LOZISTIK SOLUTIONS;78895612600023;788956126;62.02A;2018;02;97408
FRIENDLY APP STUDIO LLC;82493796500013;824937965;62.02A;2018;01;
NOVAMAC;53112347900028;531123479;62.02A;;;04112
;37856901600033;378569016;62.02A;;;06088
;53857129000013;538571290;62.02A;;;06088
DIJICO;84261867000017;842618670;62.02A;;;09282
;48053861000027;480538610;62.02A;;;13201
;49140817500025;491408175;62.02A;;;13087
;49476508400012;494765084;62.02A;;;13117
;51973764700015;519737647;62.02A;;;14623
;52834618200025;528346182;62.02A;;;19275
DIGITAL PRODUCT SIMULATION;41195893700079;411958937;62.02A;;NN;25388
GB CREATION;84040092300016;840400923;62.02A;;;26197
BLUE BOUL'VARD;51939184100011;519391841;62.02A;;;28251
LET'S CRAFT;83507595300017;835075953;62.02A;;;31555
PECEO;51176142100011;511761421;62.02A;;;33065
RED WORKSHOP;82466559000017;824665590;62.02A;;;33063
;84325193500022;843251935;62.02A;;;33063
SIMATIX;88073967700024;880739677;62.02A;;;33200
LEXPROD;88306008900017;883060089;62.02A;;;33063
;34334636700026;343346367;62.02A;;NN;34172
;81274960400011;812749604;62.02A;;;34299
MAX WEBB;87946651400012;879466514;62.02A;;;34183
;89513579600012;895135796;62.02A;;;35288
EMC CONSULTING;89405341200017;894053412;62.02A;;;37261
DATA DIGITAL SERVICES;88433515900015;884335159;62.02A;;;38229
;49819826600013;498198266;62.02A;;;39478
DIGITAL PRODUCT SIMULATION;41195893700103;411958937;62.02A;;;44109
NORGAY;51137330000108;511373300;62.02A;;;44109
;89472162000017;894721620;62.02A;;;44071
NUNG CONSULTING;84492562800019;844925628;62.02A;;;45196
ICAHN;80308212200034;803082122;62.02A;2018;02;49007
FB-IT;82993048600016;829930486;62.02A;;;49099
;74997530600012;749975306;62.02A;;;50505
AMTIMAK CONSULTING;89816500600013;898165006;62.02A;;;57482
EURL ICD.IT;81421727900029;814217279;62.02A;;;59560
EURIN DATA & SERVICES;88236798000019;882367980;62.02A;;;59507
;88281909700016;882819097;62.02A;;;59009
ADVEN'IT;89196611100017;891966111;62.02A;;;59350
BE ACTIV'IT;75066147200027;750661472;62.02A;;;62718
MAS;88228533100014;882285331;62.02A;;;67482
;90054197000019;900541970;62.02A;;;67482
NORGAY;51137330000058;511373300;62.02A;;;69383
MOZ TECHNOLOGIE;85017943300014;850179433;62.02A;;;69389
SEVENINNOV;89535923000011;895359230;62.02A;;;69383
;89767322400019;897673224;62.02A;;;69068
MSOFT CONSULTING;90023739700014;900237397;62.02A;;;69203
INCE CONSULTING;89436972700017;894369727;62.02A;;;73213
ASYNC;89278638500013;892786385;62.02A;;;74010
BEIDI CONSULTING SERVICES;88078733800016;880787338;62.02A;;;75101
TBY CONSULTING;48267116100024;482671161;62.02A;;;75106
EASYCOZ;79026007900021;790260079;62.02A;;;75108
BETELLIGENT IT CONSULTING;90149575400011;901495754;62.02A;;;75108
GAMELOFT PARTNERSHIPS;48893450600020;488934506;62.02A;;;75109
;83464252200017;834642522;62.02A;;;75109
;51837865800018;518378658;62.02A;;;75110
GIVAH MEDIAS;45037832800022;450378328;62.02A;;;75113
BLOCKCHAIN & TRANSFORMATION;83912602600013;839126026;62.02A;;;75115
VOHA CONSULTING;84784946000013;847849460;62.02A;;;75115
;50788177900049;507881779;62.02A;;;75116
METAMETRIS;47916129100022;479161291;62.02A;;;75117
MANYONES COM;44903157400014;449031574;62.02A;;NN;75118
HAMMARBERG MANAGEMENT CONSULTING AB;88375539900010;883755399;62.02A;;;
ZORBA PHONE;48762862000022;487628620;62.02A;;;75120
;43303968200029;433039682;62.02A;;;76540
TELE SANTE HAUTE NORMANDIE;52526992400011;525269924;62.02A;;;76681
TELE SANTE HAUTE NORMANDIE;52526992400037;525269924;62.02A;;NN;76451
;41750642500012;417506425;62.02A;;NN;77390
;53409137600028;534091376;62.02A;;;77010
;78868579000016;788685790;62.02A;;;77067
;85253383500017;852533835;62.02A;;;77108
;78852526900056;788525269;62.02A;;;78362
NETY CONSEIL;79505975700026;795059757;62.02A;;;78498
ABKLOUD;87857515800018;878575158;62.02A;;;78003
ORINOX ASIA SDN BHD;84476950500018;844769505;62.02A;;;
EURL F S P C;48117924000017;481179240;62.02A;;;91200
;49025657500021;490256575;62.02A;;;91692
;52040237100014;520402371;62.02A;;;91216
VIDEALY;89382249400017;893822494;62.02A;;;91411
DIGITAL SOFTWAY (DSW);81333560100015;813335601;62.02A;;;92012
DATA&VIZE CONSULTING;81398125500025;813981255;62.02A;;;92063
TBMO;82106918400017;821069184;62.02A;;;92071
AUTRE MACHINE;83749540700012;837495407;62.02A;;;92023
NVA CONSULTING;84197686300024;841976863;62.02A;;;92051
MAX NT;88197391100012;881973911;62.02A;;;92033
;51482171900028;514821719;62.02A;;;93064
MANTRA;87771736300015;877717363;62.02A;;;93007
RODRIGUES SOFT;75303255600015;753032556;62.02A;;;94068
